,filename_record,support0,support1,acc01_frm,p1_frm,r1_frm,f1_frm,fp_rate,fn_rate,boundary_win,p1_sbr,r1_sbr,f1_sbr,r2e_deviation1,e2r_deviation1,p01_sbr,r01_sbr,f01_sbr,r2e_deviation01,e2r_deviation01,p_pairwise,r_pairwise,f_pairwise,nce_over,nce_under,nce_f,rand_index,adjrand_index,mutual_info,adjmutual_info,normmutual_info
67,2011/Lin07,1636,4182,0.956686146442,0.950688073394,0.991152558584,0.970498712245,0.13141809291,0.00884744141559,0.510839002268,0.910256410256,0.308695652174,0.461038961039,1.28689,0.04775,0.911392405063,0.311688311688,0.464516129032,1.276815,0.046605,0.91066110301,0.954489690985,0.932060439941,0.789649390565,0.744767600536,0.766552098011,0.917096618813,0.825890164396,0.417049988486,0.702104246308,0.721290725616
68,2011/Lou01,2006,63,0.900918318028,0.233082706767,0.984126984127,0.376899696049,0.101694915254,0.015873015873,0.557278911565,0.255102040816,0.78125,0.384615384615,0.051175,4.11738,0.27,0.794117647059,0.402985074627,0.049355,2.648645,0.991284999632,0.817268641939,0.895905022447,0.536368158429,0.893313411607,0.670281941834,0.821307756876,0.304330474014,0.0624026387333,0.162064681045,0.272795832227
69,2011/Lou02,2308,1698,0.822016974538,0.710380179411,0.979387514723,0.823471156227,0.293760831889,0.0206124852768,0.592108843537,0.832369942197,0.48,0.6088794926,0.350715,0.077045,0.833333333333,0.481727574751,0.610526315789,0.343585,0.07663,0.712673307482,0.71647274969,0.714567978101,0.435309034277,0.431341925567,0.43331640017,0.707259531979,0.414139324127,0.287377358818,0.421552147294,0.422511356721
70,2011/Lou03,630,856,0.823687752355,0.780188679245,0.966121495327,0.863256784969,0.369841269841,0.0338785046729,0.429569160998,0.98,0.42,0.588,0.32917,0.04806,0.980263157895,0.423295454545,0.59126984127,0.31787,0.04708,0.686545281484,0.793678542398,0.736234952454,0.474126530628,0.354803960853,0.405877145891,0.709197999764,0.415978283007,0.234202045597,0.343373240748,0.3666703214
71,2011/Lou04,927,4908,0.889288774636,0.889437134503,0.991646291769,0.937764932563,0.652642934196,0.00835370823146,0.510839002268,0.853658536585,0.219435736677,0.349127182045,1.330765,0.039975,0.855421686747,0.221875,0.352357320099,1.326345,0.039385,0.803266157363,0.968424191942,0.878147109244,0.793608791036,0.497888534186,0.611892428996,0.803028188123,0.387019444543,0.0895119592971,0.204419494545,0.280601164033
72,2011/Lu01,2437,55,0.927367576244,0.230769230769,0.981818181818,0.373702422145,0.0738613048831,0.0181818181818,0.499229024943,0.102272727273,0.5625,0.173076923077,0.20407,19.658885,0.122222222222,0.611111111111,0.203703703704,0.099685,19.458885,0.995345795068,0.863130810177,0.924535310349,0.625220234125,0.921738085902,0.745061188021,0.865182125531,0.321784529973,0.0517783235531,0.165632071681,0.284888663052
73,2011/Lu02,1578,286,0.887875536481,0.58071278826,0.968531468531,0.726081258191,0.126742712294,0.0314685314685,0.417959183673,0.579710144928,0.714285714286,0.64,0.07844,0.13113,0.585714285714,0.719298245614,0.645669291339,0.073365,0.12163,0.936838682569,0.783476478284,0.853321633665,0.504602713411,0.70674312905,0.588807074086,0.80069451291,0.550070571781,0.225489318345,0.396093682274,0.456574456405
74,2011/Lu03,890,695,0.905362776025,0.857142857143,0.941007194245,0.897119341564,0.122471910112,0.0589928057554,0.499229024943,0.939393939394,0.40522875817,0.566210045662,0.355285,0.038895,0.940298507463,0.409090909091,0.570135746606,0.354165,0.036295,0.83420716612,0.823216735254,0.828675511738,0.554359866903,0.564016925631,0.559146702455,0.82740943867,0.654815429653,0.383582457234,0.553724730003,0.556625172309
75,2011/Lu04,2485,2160,0.850376749193,0.762450734504,0.985185185185,0.85962431832,0.266800804829,0.0148148148148,0.406349206349,0.601398601399,0.281045751634,0.383073496659,1.26758,0.097985,0.604166666667,0.28338762215,0.385809312639,1.261095,0.09716,0.738090318564,0.764491914663,0.751059167819,0.50056602189,0.474448256493,0.487157330125,0.745427762761,0.490759344794,0.326426745107,0.472512698586,0.478912741462
76,2011/Lu05,2321,997,0.850512356841,0.677282377919,0.959879638917,0.794190871369,0.196467040069,0.0401203610832,0.406349206349,0.697478991597,0.430051813472,0.532051282051,0.286755,0.069335,0.7,0.432989690722,0.535031847134,0.28507,0.068985,0.818116967116,0.721245511598,0.766633198683,0.426932919597,0.529078915253,0.472548974295,0.745577939867,0.489402805024,0.284931236908,0.417566436239,0.441220039005
77,2011/Lu06,575,2122,0.841675936225,0.835909631391,0.993873704053,0.908073196986,0.72,0.00612629594722,0.464399092971,0.916666666667,0.231578947368,0.36974789916,0.843735,0.04291,0.917808219178,0.234265734266,0.373259052925,0.841615,0.04232,0.726188461263,0.961215935518,0.827334481867,0.775852392943,0.372624935383,0.50345259877,0.733305715056,0.288553337869,0.0829209111397,0.159843303091,0.236068706202
78,2011/Lu07,2944,2658,0.791860049982,0.702607278653,0.973288186606,0.816088328076,0.371942934783,0.0267118133935,0.406349206349,0.551801801802,0.435943060498,0.487077534791,0.380055,0.10444,0.553811659193,0.437943262411,0.489108910891,0.37648,0.098805,0.656033590181,0.719191975478,0.686162481972,0.415356390106,0.344526251933,0.376640213588,0.670262325605,0.340367334119,0.237512261869,0.343214442088,0.356169101047
79,2011/Mizumoto01,2261,1072,0.830183018302,0.662387676508,0.962686567164,0.784790874525,0.232640424591,0.0373134328358,0.348299319728,0.573825503356,0.581632653061,0.577702702703,0.13588,0.134745,0.576666666667,0.584459459459,0.580536912752,0.134745,0.13186,0.78022612378,0.695091926827,0.735202662932,0.395129528149,0.485844561295,0.435816523002,0.717889677636,0.43549981799,0.271780243607,0.393157212339,0.412503641736
80,2011/Mizumoto02,923,5642,0.859710586443,0.889843104872,0.954980503368,0.921261862016,0.722643553629,0.0450194966324,0.487619047619,0.941964285714,0.19537037037,0.323619631902,1.879855,0.041065,0.942477876106,0.19685767098,0.325688073394,1.87218,0.040105,0.801787225554,0.905823731188,0.850636256933,0.652853414514,0.460869272022,0.54031417609,0.758715902485,0.235176277303,0.0321063703907,0.0789447483197,0.0965088015757
81,2011/Mizumoto03,2033,31,0.899224806202,0.126582278481,0.967741935484,0.223880597015,0.101819970487,0.0322580645161,0.441179138322,0.0833333333333,0.5,0.142857142857,0.272725,12.66809,0.102040816327,0.555555555556,0.172413793103,0.10976,11.295795,0.995257323407,0.816951483095,0.897332518749,0.529151001077,0.931095296706,0.674803982175,0.818594957199,0.1792743828,0.0302329466166,0.0841130915706,0.181283681261
82,2011/Mizumoto04,1195,1077,0.75264084507,0.823899371069,0.60817084494,0.699786324786,0.117154811715,0.39182915506,0.54566893424,0.553571428571,0.258333333333,0.352272727273,1.61664,0.205525,0.568965517241,0.270491803279,0.366666666667,1.577245,0.19626,0.617930941164,0.671760163574,0.643722188343,0.267760388153,0.203802883381,0.231444399745,0.627380668339,0.254613545726,0.139937694663,0.202020725863,0.209084876853
83,2011/Mizumoto05,352,3512,0.922101449275,0.921501706485,0.999430523918,0.95888539817,0.849431818182,0.000569476082005,0.464399092971,0.636363636364,0.0448717948718,0.0838323353293,20.89816,0.160335,0.666666666667,0.0509554140127,0.094674556213,20.774515,0.144155,0.855303596049,0.996375632132,0.920465756928,0.938684646388,0.605487406741,0.736137830156,0.856268013218,0.217637972217,0.0310724174366,0.101635218126,0.207588100888
84,2011/Mizumoto06,1494,3769,0.824434733042,0.81270608925,0.980896789599,0.888915604713,0.570281124498,0.0191032104006,0.452789115646,0.769480519481,0.314323607427,0.446327683616,0.8913,0.06005,0.770967741935,0.316137566138,0.448405253283,0.88858,0.059825,0.698441271553,0.901112827032,0.78693729619,0.622687986112,0.334531982173,0.435237569569,0.710417462722,0.356964197393,0.13517670764,0.226514382038,0.277895011012
85,2011/Mizumoto07,420,2749,0.899968444304,0.897645519948,0.998544925427,0.945410711211,0.745238095238,0.00145507457257,0.476009070295,1.0,0.067264573991,0.126050420168,7.370115,0.02487,1.0,0.0714285714286,0.133333333333,7.296265,0.02263,0.816328671657,0.988574007225,0.894232487541,0.878359288863,0.532302067437,0.662884062608,0.819842129856,0.322381653881,0.0664770900873,0.169826273156,0.273894327967
